는다	?	SFX		1) ''a '''present''' tense plain style declarative suffix'' 2) ''a plain style monologic interrogative suffix; usually used with interrogative words''
는데	?	SFX		1) ''mentions relevant circumstances before explaining, commanding, or suggesting'' 2) ''an intimate style exclamatory or interrogative suffix, expressing unexpectedness or anticipating the listener's responses''
는지	?	SFX		1) whether, if; who, what, where, how ... 2) ''vague question'' 3) because perhaps
늘	늘	ADV		1) always, forever
늘다	늘다	V	ko-conjverb()	1) to increase 2) to improve, to advance, to become better
늘리다	늘리다	V	ko-conjverb()	1) To expand something 2) To increase something 3) To improve something by leaps and bounds
늘어나다	늘어나다	V	ko-conjverb()	1) to expand or increase in numbers
늘어서다	늘어서다	V	ko-conjverb()	1) to line up, to queue up; to stand in a row, to stand in a queueline
늙다	늙다	V	ko-conjverb()	1) to age; to grow old
늙다리	늙다리	N		1) old animal 2) aged person, dotard [pejorative]
늙은이	늙은이	N		1) an old person; an aged person; an elder
능격	能格	N		1) ergative [grammar]
능력	능력	N		1) ?
능력	能力	N		1) capacity, ability (especially of a person)
능수	능수	N		1) ?
늦가을	늦가을	N		1) late autumn
늦다	늦다	A		1) (to be) late 2) (to be) loose
늦다	늦다	V	ko-conjverb()	1) to become late
늦잠	늦잠	N		1) oversleep
늦추다	늦추다	V	ko-conjverb()	1) to loosen, to relax 2) to slow down 3) to delay, to put off
늪	늪	N		1) marsh, swamp, bog 2) mire, quagmire
늬	늬	N		1) lice [Jeju] 2) teeth [Jeju]
니	니	N		1) a tooth [archaic, now suffixal]
니	니	PRN		1) your; an abbreviated form of 너의
니	니	SFX		1) because, since 2) and then
니	니	SFX		1) ''a plain style interrogative suffix; gives a friendlier impression than 냐does''
니들	니들	N		1) needle
니들	니들	PRN		1) you [colloquial]
니아메	니아메	NE		1) ?
니은	니은	N		1) nieun - the name of the second jamo, ㄴin hangeul.
니제르	니제르	NE		1) (Republic of) Niger
니카라과	니카라과	NE		1) Nicaragua
니켈	니켈	N		1) nickel
니코시아	니코시아	NE		1) ?
니코틴	니코틴	N		1) nicotine
니코틴아마이드 아데닌 다이뉴클레오타이드	니코틴아마이드 아데닌 다이뉴클레오타이드	N		1) nicotinamide adenine dinucleotide [biochemistry]
니트릴	니트릴	N		1) nitrile [organic chemistry]
니호늄	니호늄	N		1) nihonium
닉네임	닉네임	N		1) nickname
닉스타말화	닉스타말化	N		1) nixtamalization
닌자	닌자	N		1) a ninja
님	님	N		1) Mr., Mrs. More respectful than 씨. [dependent noun, after a person's name] 2) lord, darling. [archaic]
님	?	SFX		1) (honorific suffix) esteemed; brother, sister, grandfather
닙	닙	N		1) ? 2) mouth 3) lips 4) entrance
닝샤	닝샤	NE		1) Ningxia
닢	닢	N		1) ? 2) leaf
다	다	A		1) To be (something). ''Used after a vowel.''
다	다	ADV		1) all, completely 2) nearly 3) ''meaning slight surprise, exclamation, or sarcasm'' 4) (''in past tense'') ''used to say something that became unable to achieve ironically as if it were already achieved.''
다	다	N		1) (''before 이다and 아니다'') everything, all
다	다	N		1) C (musical note)
다	?	PRT		1) ''semantic marker of emphasis''
다	?	SFX		1) ''a plain style declarative suffix'' 2) ''makes the canonical form''
다	?	SFX		1) and then; but soon; ''depicts one motion or state stopping and then the other starting'' 2) while 3) (''in the form of'' '') over and over
다가	?	PRT		1) ''semantic marker of emphasis''
다가	?	SFX		1) and then; but soon; ''depicts one motion or state stopping and then the other starting'' 2) while 3) (''in the form of'' '') over and over
다가가다	다가가다	V	ko-conjverb()	1) to approach, to get closer, to go near, to come up
다가오다	다가오다	V	ko-conjverb()	1) To approach; to draw near
다각형	多角形	N		1) polygon (plane figure bounded by straight edges)
다거다	다거다	N		1) brick-style cellphone (mobile phone) [Yanbian]
다그치다	다그치다	V	ko-conjverb()	1) to urge, to prompt, to press
다녀가다	다녀가다	V	ko-conjverb()	1) to drop in for a short visit, to drop by [intransitive, or, transitive]
다녀오다	다녀오다	V	ko-conjverb()	1) to return; to come back
다니다	다니다	V	ko-conjverb()	1) to go somewhere for a purpose; to attend 2) to commute
다다르다	다다르다	V	ko-conjverb()	1) to attain a goal or reach a destination
다다미	다다미	N		1) tatami (straw matting in Japanese houses)
다다익선	다다익선	N		1) ?
다듬다	다듬다	V	ko-conjverb()	1) to prune, to trim 2) to make even, to smooth 3) to plume, to preen 4) to polish, to refine 5) to finish up
다락	다락	N		1) loft over the kitchen; attic 2) two-storey house; tower
다락방	다락방	N		1) attic; loft; garret
다람쥐	다람쥐	N		1) squirrel
다랑어	다랑어	N		1) tuna 2) bluefin tuna
다랗다	?	SFX		1) [An adjective-forming, intensifying suffix, attached to stems of state-indicating adjectives.]
다래	다래	N		1) fruit of hardy kiwi( Actinidia arguta) 2) cotton boll
다래	다래	N		1) saddle flap
다롄	다롄	NE		1) ?
다루다	다루다	V	ko-conjverb()	1) to handle or deal with a matter 2) to operate a machine or device
다르다	다르다	A		1) (to be) different
다르에스살람	다르에스살람	NE		1) ?
다름슈타튬	다름슈타튬	N		1) darmstadtium
다름없다	다름없다	A		1) to be as good as
다리	다리	N		1) leg 2) bridge
다리미	다리미	N		1) iron
다리미질	다리미질	N		1) ironing
다리미질하다	다리미질하다	V	ko-conjverb()	1) to iron
다리미판	다리미판	N		1) ironing board
다림질	다림질	N		1) ironing
다림질하다	다림질하다	V	ko-conjverb()	1) to iron
다마네기	다마네기	N		1) onion [Yanbian]
다마스쿠스	다마스쿠스	NE		1) ?
다만	다만	ADV		1) however, nonetheless 2) merely
다묵장어	다묵장어	N		1) The Far Eastern brook lamprey, Lampetra reissneri.
다물다	다물다	V	ko-conjverb()	1) to shut (mouth), to close (mouth) [transitive] 2) to keep (one's mouth) shut, to keep quiet, to keep silent [transitive]
다발	다발	N		1) bunch, cluster, wad, bouquet
다방	茶房	N		1) teahouse, tea shop
다방	다방	N		1) ?
다섯	다섯	NUM		1) five (''Native Korean'')
다섯째	다섯째	NUM		1) fifth (ordinal form of the number 5)
다소	다소	ADV		1) somewhat; to a certain extent
다소	多小	N		1) Large and small amounts 2) A small amount or degree
다수	多數	N		1) majority, many
다시	다시	ADV		1) again, once more
다신론	多神論	N		1) polytheism
다양하다	다양하다	A		1) to be diverse, various
다엽	다엽	N		1) ?
다엽	茶葉	N		1) tea leaves
다운로드	다운로드	N		1) download (file transfer to the local computer) [computing]
다이아몬드	다이아몬드	N		1) diamond 2) a diamond 3) diamonds [card games]
다이어그램	다이어그램	N		1) diagram
다이어트	다이어트	N		1) diet
다이오드	다이오드	N		1) diode
다정하다	다정하다	A		1) to be friendly, act in a kind way
다정히	다정히	ADV		1) kindly
다중	다중	N		1) ?
다지다	다지다	V	ko-conjverb()	1) To crush 2) To strengthen or harden 3) To mince or chop fine. [cooking]
다짐	다짐	N		1) promise, resolution
다짐하다	다짐하다	V	ko-conjverb()	1) to promise, to resolve, to make a resolution
다차	다차	N		1) dacha
다치다	다치다	V	ko-conjverb()	1) to strike; to injure 2) to become hurt
다카	다카	NE		1) ?
다카르	다카르	NE		1) ?
다큐멘터리	다큐멘터리	N		1) documentary
다크서클	다크서클	N		1) Circles (dark discoloration and bagginess) around the eyes
다투다	다투다	V	ko-conjverb()	1) to argue, to fight
다하다	다하다	V	ko-conjverb()	1) To complete or finish 2) To be finished or used up
다행	多幸	N		1) good fortune
다행	다행	N		1) ?
닥치다	닥치다	V	ko-conjverb()	1) to draw near, to approach
닥치다	닥치다	V	ko-conjverb()	1) to shut up
닦다	닦다	V	ko-conjverb()	1) to polish 2) to wipe; to clean 3) to level
단	단	N		1) sheaf
단	단	N		1) end 2) cape [geography] 3) clue
단결	단결	N		1) ?
단계	段階	N		1) stage of progress
단고기	단고기	N		1) dog meat [chiefly, _, North Korea]
단념	斷念	N		1) giving up (a goal), abandonment, resignation
단념	단념	N		1) ?
단념하다	斷念하다	A		1) to give up (a goal), to abandon, to resign
단단하다	단단하다	A		1) hard, solid, firm
단락	단락	N		1) ?
단락	단락	N		1) ?
단락	段落	N		1) paragraph
단발	단발	N		1) ?
단발	單發	N		1) one shot (by a firearm or cannon)
단발	斷髮	N		1) a bob haircut
단발	短髮	N		1) short hair
단백	단백	N		1) ?
단백	蛋白	N		1) egg white 2) [abbreviation of 단백질]
단백질	단백질	N		1) ?
단백질	단백질	N		1) a protein [biochemistry]
단소	短簫	N		1) danso, a small notched, end-blown, vertical flute made of bamboo or plastic, and used in Korean music
단소	단소	N		1) ?
단수	單數	N		1) singular [grammar]
단순하다	단순하다	A		1) To be simple
단순히	단순히	ADV		1) simply; straightforwardly
단어	單語	N		1) an individual word
단엽기	단엽기	N		1) ?
단엽기	單葉機	N		1) monoplane
단위	단위	N		1) ?
단위	單位	N		1) a unit 2) a counter [grammar]
단음	단음	N		1) ?
단일	單一	N		1) singleness, unity
단지	단지	N		1) jar, pot 2) (apartmenthousingwork) complex, development,
단천	端川	NE		1) ?
단체	團體	N		1) a group or organization of people
단추	단추	N		1) button (clothing)
단파	단파	N		1) ?
단편 소설	短篇小說	N		1) short story
단풍	丹楓	N		1) maple, maple tree 2) autumn leaves, autumn foliage
단풍나무	단풍나무	N		1) maple, maple tree
닫다	닫다	V	ko-conjverb()	1) to close; to shut 2) to close; to close down, to shut down [of business] 3) to shut (one's mouth)
닫다	닫다	V	ko-conjverb(irreg=y)	1) to run, to rush
달	달	N		1) moon 2) month
달걀	달걀	N		1) a hen's egg
달걀 껍질	달걀 껍질	N		1) eggshell
달구지	달구지	N		1) cart
달다	달다	A		1) to be sweet 2) to be delicious 3) to feel good 4) to deserve
달다	달다	A		1) variant of 배다 [Chuncheongbuk-do, _, dialect]
달다	달다	V	ko-conjverb()	1) to become hot 2) to boil down [cooking] 3) to be burning up with fever or shame 4) to feel that one's mouth or nose get dry and hot 5) to be impatient
달다	달다	V	ko-conjverb()	1) to swell with cold [of a, body part]
달다	달다	V	ko-conjverb()	1) to hang, to hoist […에 …을] 2) to attach […에 …을] 3) to install […에 …을] 4) to add explanation […에 …을] 5) to name, to title […에 …을] 6) to charge […에 …을] 7) to put a mal on the board of yut for the first time […에 …을] 8) to couple […에 …을] 9) to accompany […을]
달다	달다	V	ko-conjverb()	1) to weigh
달다	달다	V		1) to beg, to demand 2) to ask to do
달다	달다	V	ko-conjverb()	1) variant of 얻다 [prison, _, slang]
달라지다	달라지다	V	ko-conjverb()	1) to become different; to change or diverge over time
달러	달러	N		1) dollar
달려가다	달려가다	V	ko-conjverb()	1) to go in a hurry; to rush, to go running
달려오다	달려오다	V	ko-conjverb()	1) to come running
달력	달력	N		1) calendar
달리	달리	ADV		1) differently
달리다	달리다	V	ko-conjverb()	1) to run, to move quickly 2) to hang, weigh
달마다	달마다	ADV		1) every month
달마다	달마다	N		1) every month
달무리	달무리	N		1) halo around the moon
달빛	달빛	N		1) moonlight
달성	達成	N		1) achievement (act of achieving or performing)
달성	달성	N		1) ?
달아나다	달아나다	V	ko-conjverb()	1) to escape, to flee
달인	달인	N		1) ?
달콤하다	달콤하다	A		1) to have sweet taste, to have sugared taste
달콤한 꿈	달콤한 꿈	N		1) sweet dreams [idiomatic]
달팽이	달팽이	N		1) snail
달필	達筆	N		1) calligraphy
닭	닭	N		1) fowl, chicken 2) specifically the domestic chicken, ''Gallus gallus'', sometimes Gallus gallus domesticus.
닭갈비	닭갈비	N		1) a dish originating from Gangwon province which is made of spiced chicken and a lot of vegetables
닭고기	닭고기	N		1) chicken
닭발	닭발	N		1) chicken feet
닭살	닭살	N		1) goosebumps
닭싸움	닭싸움	N		1) cockfighting 2) A Korean children's game in which two or more people hop on one leg and try to knock each other over
닭쌈	닭쌈	N		1) 닭싸움, a popular children's game in which the players hop on one leg and try to knock each other over 2) A cockfight
닭쌈	닭쌈	N		1) A dish in which strips of chicken are served, dipped in sauce, garnished with vegetables, and eaten wrapped in lettuce or perilla leaves (‘sesame leaves’)
닮다	닮다	V	ko-conjverb()	1) to resemble, to look like
닳다	닳다	V	ko-conjverb()	1) to wear down [intransitive]
담	담	N		1) wall, fence
담그다	담그다	V	ko-conjverb()	1) to pour in, to add to a liquid
담기다	담기다	V	ko-conjverb()	1) To be put in; to go into; to be included in
담낭	담낭	N		1) ?
담다	담다	V	ko-conjverb()	1) to put into a container
담당	擔當	N		1) responsibility, charge
담당하다	담당하다	V	ko-conjverb()	1) to take charge, to be in charge
담박	담박	N		1) ?
담박	담박	N		1) ?
담박하다	담박하다	A		1) [variant of 담백하다]
담배	담배	N		1) tobacco 2) cigarette
담배갑	담배갑	N		1) cigarette case
담백	담백	N		1) ?
담백하다	담백하다	A		1) to be unselfish, to be uninterested 2) to be light (of flavor), to be simple, to be plain
담뱃대	담뱃대	N		1) pipe, tobacco pipe
담벼락	담벼락	N		1) the surface of a wall 2) a blockhead, one who understands slowly [figurative]
담보물	擔保物	N		1) collateral, cover, security
담비	담비	N		1) marten, particularly a yellow-throated marten, ''Martes flavigula''
담임	擔任	N		1) homeroom teacher
담주	담주	N		1) next week [colloquial]
담황	담황	N		1) ?
담황	淡黃	N		1) light yellow
답	答	N		1) answer, reply
답다	?	SFX		1) Attached after nouns or roots, to form adjectives expressing the sense of “to have the propertyfeeling of; (already) like a ..; typical of”. Forms ''p''-irregular adjectives
답답하다	답답하다	A		1) (to be) stuffy, stifling, suffocating
답정너	答定—	N		1) asking a question and only expecting one type of answer [neologism, slang, humorous]
답하다	답하다	V	ko-conjverb()	1) to answer, to reply, to respond
닷새	닷새	N		1) five days [dated] 2) the fifth day of the month [dated, rare]
당	糖	N		1) sugar
당구	撞球	N		1) billiards, pool
당구	당구	N		1) ?
당근	당근	N		1) carrot 2) of course [neologism, slang, from the similar-sounding {{m, ko, 당연, tr=-}}]
당기다	당기다	V	ko-conjverb()	1) to pull, to draw
당나귀	당나귀	N		1) donkey
당뇨병	당뇨병	N		1) ?
당뇨병	糖尿病	N		1) diabetes
당당하다	당당하다	A		1) (to be) stately, imposing, dignified, confident
당랑	당랑	N		1) ?
당면	唐麵	N		1) cellophane noodles, glass noodles
당밀	당밀	N		1) ?
당밀	糖蜜	N		1) molasses
당시	當時	N		1) the time in question
당시	唐詩	N		1) Tang poetry
당신	當身	PRN		1) second person singular plain (non-polite) pronoun; you
당신	당신	PRN		1) ?
당신들	당신들	PRN		1) you (plural)
당연	당연	ADV		1) justly, naturally, of course
당연하다	당연하다	A		1) To be reasonable or natural
당연히	당연히	ADV		1) naturally, of course
당장	당장	ADV		1) At once; immediately thereafter; right now
당장	當場	N		1) The exact location
당질	당질	N		1) ?
당질	糖質	N		1) saccharide [carbohydrate]
당하다	당하다	V	ko-conjverb()	1) to suffer or undergo something
당황	唐慌唐惶	N		1) flustering
당황하다	당황하다	A		1) (to be) embarrassed, flustered, taken aback
닻	닻	N		1) anchor
닿다	닿다	V	ko-conjverb()	1) to touch, reach [intransitive]
닿소리	닿소리	N		1) a consonant; any of the jamo ㄱ, ㄴ, ㄷ, ㄹ, ㅁ, ㅂ, ㅅ, ㅇ, ㅈ, ㅎ, ㅋ, ㅌ, ㅍ, ㅊ, ㄲ, ㄸ, ㅃ, ㅆ, or ㅉ
대	대	CNT		[undefined]
대	대	N		1) bamboo 2) stalk, stem
대	대	PFX		1) big, great
대가	大家	N		1) master, leading figure
대개	대개	ADV		1) For the most part; largely; generally
대개	大槪	N		1) The majority
대검집	대검집	N		1) scabbard
대관령	大關嶺	NE		1) Daegwallyeong
대구	大口	N		1) cod; haddock
대구	대구	NE		1) ?
대구	대구	NE		1) ?
대규모	大規模	N		1) largeness in scale
대기	대기	N		1) ?
대기실	待機室	N		1) waiting room
대기실	대기실	N		1) ?
대기업	大企業	N		1) large company, conglomerate
대기업	대기업	N		1) ?
대기하다	대기하다	V	ko-conjverb()	1) to stand by, be on standby, be on call, to wait
대나무	대나무	N		1) bamboo
대농갱이	대농갱이	N		1) The Ussurian bullhead, Pelteobagrus ussuriensis.
대다	대다	SFX		1) to produce verbs meaning that the motion or the condition continues
대다	대다	V		1) to repeat behavior described by the verb or determine the degree of its intensity [-어 대다]
대다	대다	V		1) ''Common misconstruction of'' '''달다&lt; sub&gt; 3&lt; sub&gt; '''
대다수	大多數	N		1) the great majority, the bulk
대단하다	대단하다	A		1) great, huge, immense, enormous, tremendous 2) great, outstanding, incredible, awesome 3) important, serious, grave
대단히	대단히	ADV		1) very (much), so (much), extremely, exceedingly
대답	對答	N		1) answer; response
대답	대답	N		1) ?
대답하다	대답하다	V	ko-conjverb()	1) to answer or reply
대대	대대	N		1) ?
대두	大豆	N		1) soybean
대두어	大頭魚	N		1) The bighead carp, Aristichthys nobilis. 2) The cod (more commonly 대구)
대략	대략	ADV		1) approximately
대량	大量	N		1) large amounts
대로	대로	N		1) (''dependent noun'') (in) the same way as, the manner of 2) (at) the same time as, as soon as
대륙	大陸	N		1) continent
대륙밭쥐	대륙밭쥐	N		1) The gray red-backed vole, Myodes rufocanus( &lt; = Clethrionomys rufocanus).
대륙사슴	대륙사슴	N		1) sika deer
대륙송사리	대륙송사리	N		1) The dwarf ricefish, Oryzias sinensis.
대륙종개	대륙종개	N		1) The continental stone loach, Orthrias nudus.
대리인	代理人	N		1) deputy, substitute, stand-in; proxy
대리점	代理店	N		1) agency; authorized dealer
대마	대마	N		1) ?
대마	大麻	N		1) hemp, marijuana
대만	臺灣	NE		1) Taiwan
대만 해협	대만 해협	N		1) ?
대만 해협	臺灣海峽	NE		1) Taiwan Strait
대명사	대명사	N		1) ?
대명사	代名詞	N		1) pronoun &lt; ref name=&quot; 동아&quot; &gt; &lt; ref&gt; &lt; ref name=Yahoo&gt; &lt; ref&gt [grammar]
대모	대모	N		1) ?
대모	대모	N		1) ?
대모	대모	N		1) spelling variant of 玳瑁.
대모	玳瑁, 瑇瑁	N		1) a hawksbill sea turtle
대문	대문	N		1) ?
대문	大門	N		1) gate, (frontmain) entrance, door
대박	?	ITJ		1) Awesome! Cool! [colloquial]
대박	대박	N		1) something interesting, popular, exciting or extraordinary [colloquial]
대변	大便	N		1) excrement, feces, stool
대부	대부	N		1) ?
대부분	大部分	N		1) the majority, the better part
대북	대북	NE		1) ?
대북	臺北	NE		1) ?
대비하다	대비하다	V	ko-conjverb()	1) to prepare
대비하다	대비하다	V	ko-conjverb()	1) to be contrasted, to be compared
대사	대사	N		1) ?
대사	대사	N		1) ?
대사	大使	N		1) an ambassador
대사관	대사관	N		1) ?
대사관	大使館	N		1) an embassy
대산	대산	N		1) ?
대상	隊商	N		1) caravan
대상	對象	N		1) target; object 2) partner; boyfriendgirlfriend [Yanbian]
대상자	對象者	N		1) lover, boyfriend, girlfriend [Yanbian]
대서양	대서양	NE		1) the Atlantic Ocean
대성당	大聖堂	N		1) cathedral
대수	大數	N		1) algebra
대수	代數	N		1) logarithm
대시보드	대시보드	N		1) dashboard
대신	代身	N		1) substitution, replacement (with 에, it is often translated as &quot; instead of&quot; , &quot; in place of&quot; , etc.)
대신	대신	N		1) ?
대신	대신	V		1) Past honorific modifier of 대다.
대신하다	대신하다	V	ko-conjverb()	1) to replace, to substitute
대야	대야	N		1) basin
대양	대양	N		1) ?
대양	대양	N		1) ocean
대여섯	대여섯	NUM		1) five or six; several
대역폭	帶域幅	N		1) band, bandwidth [physics]
대왕고래	대왕고래	N		1) blue whale
대우	대우	N		1) ?
대음순	대음순	N		1) ?
대음순	大陰脣	N		1) labia majora [anatomy]
대응	對應	N		1) action or maneuver 2) correspondence with sth
대응	대응	N		1) ?
대응하다	대응하다	V	ko-conjverb()	1) to correspond to
대인	대인	N		1) ? 2) noble man, gentleman, magnanimous man
대일	대일	N		1) ?
대작자	代作者	N		1) ghostwriter
대작자	대작자	N		1) ?
대장	대장	N		1) ?
대장	大腸	N		1) large intestine, bowel, colon
대저택	대저택	N		1) ?
대저택	大邸宅	N		1) mansion
대전	帶電	N		1) electrification
대전	대전	NE		1) ?
대전	대전	NE		1) ?
대중	大衆	N		1) the masses
대중문화	大衆文化	N		1) pop culture
대중문화	대중문화	N		1) ?
대지	대지	N		1) ?
대지	大地	N		1) earth; Mother Earth; firm ground
대책	對策	N		1) policy with regard to a particular issue 2) a type of problem on the civil service examinations of the Joseon Dynasty
대천사	대천사	N		1) ?
대천사	大天使	N		1) an archangel [religion]
대체로	대체로	ADV		1) on the whole
대추	대추	N		1) jujube 2) date
대출	貸出	N		1) loan
대출	대출	N		1) ?
대충	대충	ADV		1) approximately
대콴	貸款	N		1) loan [Yanbian]
대통령	대통령	N		1) ?
대통령	大統領	N		1) president of a country
대통령령	대통령령	N		1) ?
대퇴	대퇴	N		1) ?
대퇴	大腿	N		1) thigh
대포	大砲	N		1) cannon
대폭적	大幅的	N		1) Something which is drastic or substantial
대표	대표	N		1) ?
대표	代表	N		1) something which is representative 2) a representative
대표단	대표단	N		1) ?
대표적	代表的	N		1) Something which is representative; supreme
대하다	대하다	V	ko-conjverb()	1) to pertain or relate to a topic 2) to greet or respond to 3) to face, to stand across from
대학	대학	N		1) ?
대학	大學	N		1) college, university
대학교	대학교	N		1) ?
대학교	大學校	N		1) university (institution of higher education)
대학생	大學生	N		1) college student
대학원	大學院	N		1) graduate school, postgraduate school
대학원	대학원	N		1) ?
대학원생	大學院生	N		1) postgraduate student
대한민국	대한민국	N		1) ?
대한민국	대한민국	NE		1) Republic of Korea (South Korea)
대합실	待合室	N		1) waiting room
대형	大形	N		1) Large; on a large scale
대화	對話	N		1) dialogue, conversation
대화	대화	N		1) ?
대황어	大黃魚	N		1) The Pacific redfin, Tribolodon brandtii. 2) The cod (more commonly 대구)
대회	大會	N		1) a conference or convention
댁	宅	N		1) house; home [honorific]
댁	宅	PRN		1) a respectful term of address for someone of equal or lower status
댄서	댄서	N		1) dancer
댈러스	댈러스	NE		1) 
댐	댐	N		1) dam
댕기흰죽지	댕기흰죽지	N		1) The tufted duck, ''Aythya fuligula''
더	더	ADV		1) more; to a greater extent; -er
더	더	SFX		1) ''a past tense marker, suggesting that the speaker knows it from one's own experience''
더구나	더구나	ADV		1) also; furthermore
더듬다	더듬다	V	ko-conjverb()	1) to feel for; to grope for 2) to stammer; to stutter 3) to follow; to trace
더듬이	더듬이	N		1) antenna [zoology] 2) lang=ko
더듬이다리	더듬이다리	N		1) pedipalp [zoology]
더러워지다	더러워지다	V	ko-conjverb()	1) to become dirty, to be stained 2) to become despicable 3) to be tarnished 4) to become unchaste
더럽다	더럽다	A		1) to be dirty
더불다	더불다	V	ko-conjverb()	1) to be accompanied by, to bring a person 2) do together, join in
더불어	더불어	ADV		1) together; with
더브늄	더브늄	N		1) dubnium
더블린	더블린	NE		1) ?
더블유	더블유	N		1) Letter W, w
더빙	더빙	N		1) dubbing
더욱	더욱	ADV		1) more so, even more
더욱이	더욱이	ADV		1) besides, further, moreover, furthermore (in addition to what has been said)
더위	더위	N		1) heat
더하다	더하다	A		1) To be more than
더하다	더하다	V	ko-conjverb()	1) To add
덕	德	N		1) virtue
덕분	德分	N		1) feeling of gratitude, indebtedness, favour
덕천	德川	NE		1) ?
덕택	德澤	N		1) help, aid, assistance, support, backing
덕택	덕택	N		1) ?
덕트	덕트	N		1) duct
던	?	SFX		1) #####
던데	?	SFX		1) [Mentions relevant circumstances in retrospect, before explaining, commanding, or suggesting.] 2) [An intimate-style exclamatory or interrogative suffix, expressing unexpectedness or anticipating the listener's responses, in retrospect.]
던지다	던지다	V	ko-conjverb()	1) to throw
던지럽다	던지럽다	A		1) mean, foul [of a, word or behaviour]
덜	덜	ADV		1) less
덜다	덜다	V	ko-conjverb()	1) to subtract 2) to cut down
덤불해오라기	덤불해오라기	N		1) The yellow bittern, ''Ixobrychus sinensis''
덥다	덥다	A		1) (to be) hot, warm
덧	?	PFX		1) in addition, repeated, double, re-
덧글	덧글	N		1) a reply (on an Internet forum) [neologism]
덧붙다	덧붙다	V	ko-conjverb()	1) to attach to, to stick to (a thing in addition) 2) to rely on
덧붙이다	덧붙이다	V	ko-conjverb()	1) to attach (something to ...), to affix, to stick 2) to append, to add (one thing to another), to put in extra
덧셈	덧셈	N		1) addition
덩어리	덩어리	N		1) lump, mass, chunk
덫	덫	N		1) trap, snare, noose
덮다	덮다	V	ko-conjverb()	1) to cover 2) to close, to shut
덮밥	덮밥	N		1) a Korean dish consisting of a bowl of rice covered by various other ingredients which are eaten together
덮이다	덮이다	V	ko-conjverb()	1) to be covered (with, in), to be hidden (by), to be shrouded [intransitive]
데	데	N		1) place
데리다	데리다	V		1) To bring or take along an animal or lower-status person, such as a child
데모	데모	N		1) demo, demonstration (a public display of protest, etc.)
데바나가리	데바나가리	N		1) Devanagari
데뷔	데뷔	N		1) debut
데이터	데이터	N		1) data
데이터베이스	데이터베이스	N		1) database
데이트	데이트	N		1) date
데이트하다	데이트하다	V	ko-conjverb()	1) to date (someone)
덱스트린	덱스트린	N		1) dextrin [carbohydrate]
덴마크	덴마크	NE		1) Denmark
덴마크어	덴마크어	NE		1) the Danish language
덴푸라	덴푸라	N		1) tempura
델리	델리	NE		1) Delhi
도	도	N		1) (道) province; way 2) (度) degree (e.g. of an angle, of intensity) 3) (刀) knife 4) (島) island, islet
도	도	N		1) do (musical note)
도	?	PRT		[undefined]
도가니	도가니	N		1) crucible
도거	도거	N		1) ?
도검	刀劍	N		1) sword
도공	도공	N		1) ?
도관	도관	N		1) ?
도교	道敎	N		1) Taoism
도교	도교	N		1) ?
도구	도구	N		1) ?
도구	道具	N		1) instrument, tool, kit
도국	도국	N		1) ?
도금	도금	N		1) ?
도금	鍍金	N		1) plating, gilding
도기	陶器	N		1) pottery
도기	도기	N		1) ?
도깨비	도깨비	N		1) dokkaebi
도꾜	도꾜	NE		1) Tokyo [North Korea, Yanbian]
도끼	도끼	N		1) axe, hatchet
도넛	도넛	N		1) doughnut (deep-fried piece of dough or batter)
도다	?	SFX		1)  [dated]
도다리	도다리	N		1) The fine-spotted flounder, Pleuronichthys cornutus.
도달	도달	N		1) ?
도달	到達	N		1) arrival, attainment
도달하다	도달하다	V	ko-conjverb()	1) to reach, to arrive
도대체	도대체	ADV		1) on earth; the hell 2) not at all, unfortunately
도도마	도도마	NE		1) ?
도둑	도둑	N		1) thief
도라지	도라지	N		1) balloon flower, ''Platycodon grandiflorus''
도로	도로	N		1) ?
도로	道路	N		1) road, thoroughfare
도롱뇽	도롱뇽	N		1) salamander 2) specifically Korean salamander, Hynobius leechii
도료	도료	N		1) ?
도료	塗料	N		1) paint
도리	도리	N		1) ?
도리	도리	N		1) purlin
도마	도마	N		1) chopping board
도마뱀	도마뱀	N		1) Any lizard 2) Specifically the Tsushima ground skink, Scincella vandenburghi.
도망	도망	N		1) ?
도망	逃亡	N		1) escape, decampment
도매	都賣	N		1) wholesale
도메인	도메인	N		1) domain (DNS domain name)
도미니카	도미니카	NE		1) Dominica
도미니카 공화국	도미니카 공화국	NE		1) Dominican Republic
도박	賭博	N		1) gambling
도살	도살	N		1) ?
도살장	도살장	N		1) ?
도살장	屠殺場	N		1) abattoir, slaughterhouse
도서	圖書	N		1) book
도서	도서	N		1) ?
도서관	圖書館	N		1) library
도서관	도서관	N		1) ?
도시	도시	ADV		1) at all (in a negative context)
도시	도시	N		1) ?
도시	都市	N		1) city 2) A village serving as the cultural or economic center of a region
도시락	도시락	N		1) lunch box, a container for transporting meals 2) food in the lunch box
도안	도안	N		1) ?
도안	圖案	N		1) design, pattern, sketch
도예	陶藝	N		1) the art or science of making ceramic objects and pottery
도와주다	도와주다	V	ko-conjverb()	1) to help, to assist, to aid, to give (somebody) a hand
도우미	도우미	N		1) helper
도움	도움	N		1) help; assistance; favour, favor
도움말	도움말	N		1) help, advice
도입	도입	N		1) ?
도입	導入	N		1) introduction
도자기	陶瓷器	N		1) pottery
도작	盜作	N		1) plagiarism, crib
도작	도작	N		1) ?
도장	圖章	N		1) stamp; seal
도재	도재	N		1) ?
